year,league_id,team_name,player_name,apps,minutes,goals
2015,1,仙台,六反　勇治,15,1350,0
2015,1,仙台,鎌田　次郎,11,972,1
2015,1,仙台,渡部　博文,16,1440,3
2015,1,仙台,蜂須賀　孝治,12,542,0
2015,1,仙台,石川　直樹,15,1350,1
2015,1,仙台,キム　ミンテ,7,599,3
2015,1,仙台,奥埜　博亮,15,1047,5
2015,1,仙台,野沢　拓也,15,1155,2
2015,1,仙台,ウイルソン,13,937,4
2015,1,仙台,梁　勇基,16,1401,2
2015,1,仙台,金園　英学,16,1066,4
2015,1,仙台,金久保　順,5,72,0
2015,1,仙台,シュミット　ダニエル,0,0,0
2015,1,仙台,富田　晋伍,17,1530,0
2015,1,仙台,杉浦　恭平,3,24,0
2015,1,仙台,ハモン　ロペス,9,460,1
2015,1,仙台,関　憲太郎,2,180,0
2015,1,仙台,二見　宏志,3,254,0
2015,1,仙台,菅井　直樹,13,887,0
2015,1,仙台,藤村　慶太,3,12,0
2015,1,仙台,武井　択也,2,71,0
2015,1,仙台,山本　大貴,4,21,0
2015,1,仙台,上本　大海,0,0,0
2015,1,仙台,西村　拓真,0,0,0
2015,1,仙台,茂木　駿佑,11,717,0
2015,1,仙台,多々良　敦斗,10,702,1
2015,1,仙台,村上　和弘,0,0,0
2015,1,仙台,小島　雅也,0,0,0
2015,1,仙台,榎本　滉大,0,0,0
2015,1,山形,山岸　範宏,17,1530,0
2015,1,山形,舩津　徹也,6,436,0
2015,1,山形,渡辺　広大,1,90,0
2015,1,山形,西河　翔吾,16,1440,2
2015,1,山形,アルセウ,16,1440,0
2015,1,山形,山田　拓巳,3,262,0
2015,1,山形,松岡　亮輔,14,1143,0
2015,1,山形,林　陵平,13,776,2
2015,1,山形,中島　裕希,14,225,2
2015,1,山形,伊東　俊,4,122,0
2015,1,山形,ディエゴ,17,1530,5
2015,1,山形,石川　竜也,17,1530,0
2015,1,山形,宮阪　政樹,8,394,0
2015,1,山形,兼田　亜季重,0,0,0
2015,1,山形,當間　建文,16,1393,0
2015,1,山形,萬代　宏樹,5,55,0
2015,1,山形,日髙　慶太,0,0,0
2015,1,山形,キム　ボムヨン,16,1421,1
2015,1,山形,瀬川　和樹,1,90,0
2015,1,山形,ロメロ　フランク,14,817,2
2015,1,山形,汰木　康也,0,0,0
2015,1,山形,宇佐美　宏和,1,61,0
2015,1,山形,高木　利弥,9,643,0
2015,1,山形,川西　翔太,11,553,0
2015,1,山形,山﨑　雅人,11,621,0
2015,1,山形,高木　純平,3,258,0
2015,1,山形,中村　英之,0,0,0
2015,1,鹿島,佐藤　昭大,7,630,0
2015,1,鹿島,昌子　源,14,1260,1
2015,1,鹿島,山村　和也,5,281,0
2015,1,鹿島,青木　剛,13,663,0
2015,1,鹿島,カイオ,16,1192,5
2015,1,鹿島,土居　聖真,16,1346,3
2015,1,鹿島,ジネイ,4,222,1
2015,1,鹿島,本山　雅志,4,59,0
2015,1,鹿島,中村　充孝,8,199,1
2015,1,鹿島,ファン　ソッコ,11,852,0
2015,1,鹿島,高崎　寛之,13,633,0
2015,1,鹿島,山本　脩斗,11,915,0
2015,1,鹿島,鈴木　隆雅,1,22,0
2015,1,鹿島,赤﨑　秀平,7,340,4
2015,1,鹿島,豊川　雄太,2,39,0
2015,1,鹿島,柴崎　岳,16,1440,2
2015,1,鹿島,曽ヶ端　準,10,900,0
2015,1,鹿島,西　大伍,16,1440,0
2015,1,鹿島,植田　直通,10,688,1
2015,1,鹿島,伊東　幸敏,5,284,0
2015,1,鹿島,遠藤　康,15,1024,3
2015,1,鹿島,久保田　和音,0,0,0
2015,1,鹿島,梅鉢　貴秀,8,457,0
2015,1,鹿島,大橋　尚志,0,0,0
2015,1,鹿島,杉本　太郎,1,60,0
2015,1,鹿島,金崎　夢生,13,946,4
2015,1,鹿島,小笠原　満男,12,937,1
2015,1,浦和,西川　周作,17,1530,0
2015,1,浦和,加賀　健一,3,33,0
2015,1,浦和,宇賀神　友弥,14,1200,1
2015,1,浦和,那須　大亮,16,1440,2
2015,1,浦和,槙野　智章,17,1530,1
2015,1,浦和,梅崎　司,16,864,6
2015,1,浦和,柏木　陽介,16,1350,1
2015,1,浦和,石原　直樹,4,298,0
2015,1,浦和,鈴木　啓太,3,81,0
2015,1,浦和,平川　忠亮,4,203,0
2015,1,浦和,大谷　幸輝,0,0,0
2015,1,浦和,青木　拓矢,8,230,0
2015,1,浦和,永田　充,3,117,0
2015,1,浦和,武藤　雄樹,16,1233,8
2015,1,浦和,李　忠成,14,538,1
2015,1,浦和,ズラタン,13,734,5
2015,1,浦和,阿部　勇樹,17,1530,2
2015,1,浦和,関根　貴大,16,1180,4
2015,1,浦和,興梠　慎三,11,782,7
2015,1,浦和,高木　俊幸,8,326,0
2015,1,浦和,橋本　和,5,122,0
2015,1,浦和,岡本　拓也,1,76,0
2015,1,浦和,森脇　良太,16,1418,1
2015,1,浦和,大川　圭為,0,0,0
2015,1,柏,藤田　優人,5,410,0
2015,1,柏,近藤　直也,1,6,0
2015,1,柏,鈴木　大輔,17,1530,1
2015,1,柏,増嶋　竜也,2,135,0
2015,1,柏,山中　亮輔,6,180,0
2015,1,柏,大谷　秀和,15,1329,2
2015,1,柏,茨田　陽生,13,1070,0
2015,1,柏,工藤　壮人,17,1341,5
2015,1,柏,大津　祐樹,7,213,0
2015,1,柏,レアンドロ,14,1140,5
2015,1,柏,エドゥアルド,14,1215,2
2015,1,柏,狩野　健太,2,16,0
2015,1,柏,武富　孝介,13,847,1
2015,1,柏,稲田　康志,0,0,0
2015,1,柏,秋野　央樹,5,293,0
2015,1,柏,中川　寛斗,2,160,0
2015,1,柏,中谷　進之介,3,184,0
2015,1,柏,菅野　孝憲,17,1530,0
2015,1,柏,輪湖　直樹,15,1272,1
2015,1,柏,小林　祐介,2,127,0
2015,1,柏,太田　徹郎,14,567,1
2015,1,柏,キム　チャンス,16,1188,0
2015,1,柏,栗澤　僚一,10,596,0
2015,1,柏,中山　雄太,1,22,0
2015,1,柏,クリスティアーノ,17,1429,4
2015,1,柏,大島　康樹,1,20,0
2015,1,柏,滝本　晴彦,0,0,0
2015,1,柏,熊川　翔,0,0,0
2015,1,柏,浮田　健誠,0,0,0
2015,1,柏,湯澤　聖人,0,0,0
2015,1,FC東京,権田　修一,17,1530,0
2015,1,FC東京,徳永　悠平,16,1440,0
2015,1,FC東京,森重　真人,16,1440,4
2015,1,FC東京,高橋　秀人,15,858,0
2015,1,FC東京,丸山　祐市,5,148,0
2015,1,FC東京,太田　宏介,17,1484,2
2015,1,FC東京,米本　拓司,14,1126,0
2015,1,FC東京,三田　啓貴,12,553,1
2015,1,FC東京,梶山　陽平,15,1301,0
2015,1,FC東京,榎本　達也,0,0,0
2015,1,FC東京,武藤　嘉紀,17,1486,10
2015,1,FC東京,ラサッド,2,68,0
2015,1,FC東京,河野　広貴,11,686,0
2015,1,FC東京,石川　直宏,6,300,1
2015,1,FC東京,前田　遼一,13,679,3
2015,1,FC東京,羽生　直剛,12,680,0
2015,1,FC東京,林　容平,9,315,0
2015,1,FC東京,吉本　一謙,10,900,0
2015,1,FC東京,カニーニ,7,630,0
2015,1,FC東京,圍　謙太朗,0,0,0
2015,1,FC東京,奈良　竜樹,0,0,0
2015,1,FC東京,野澤　英之,1,69,0
2015,1,FC東京,室屋　成,0,0,0
2015,1,FC東京,橋本　拳人,3,93,1
2015,1,FC東京,東　慶悟,14,873,1
2015,1,FC東京,中島　翔哉,2,63,1
2015,1,FC東京,波多野　豪,0,0,0
2015,1,FC東京,松田　陸,2,108,0
2015,1,川崎Ｆ,松井　謙弥,0,0,0
2015,1,川崎Ｆ,角田　誠,14,1166,0
2015,1,川崎Ｆ,井川　祐輔,11,761,0
2015,1,川崎Ｆ,谷口　彰悟,17,1530,1
2015,1,川崎Ｆ,山本　真希,5,89,0
2015,1,川崎Ｆ,橋本　晃司,1,1,0
2015,1,川崎Ｆ,小宮山　尊信,5,293,0
2015,1,川崎Ｆ,杉本　健勇,11,494,5
2015,1,川崎Ｆ,レナト,16,1406,8
2015,1,川崎Ｆ,小林　悠,8,507,2
2015,1,川崎Ｆ,大久保　嘉人,16,1439,11
2015,1,川崎Ｆ,中村　憲剛,16,1251,0
2015,1,川崎Ｆ,船山　貴之,12,666,0
2015,1,川崎Ｆ,大島　僚太,11,920,0
2015,1,川崎Ｆ,武岡　優斗,15,925,0
2015,1,川崎Ｆ,エウシーニョ,17,1489,4
2015,1,川崎Ｆ,森谷　賢太郎,12,933,1
2015,1,川崎Ｆ,車屋　紳太郎,16,1355,0
2015,1,川崎Ｆ,西部　洋平,9,810,0
2015,1,川崎Ｆ,中野　嘉大,0,0,0
2015,1,川崎Ｆ,安藤　駿介,0,0,0
2015,1,川崎Ｆ,三好　康児,3,32,0
2015,1,川崎Ｆ,安　柄俊,2,17,0
2015,1,川崎Ｆ,板倉　滉,0,0,0
2015,1,川崎Ｆ,新井　章太,8,720,0
2015,1,横浜FM,榎本　哲也,9,810,0
2015,1,横浜FM,天野　貴史,0,0,0
2015,1,横浜FM,栗原　勇蔵,6,519,0
2015,1,横浜FM,ファビオ,16,1390,1
2015,1,横浜FM,三門　雄大,15,1225,2
2015,1,横浜FM,兵藤　慎剛,17,1021,1
2015,1,横浜FM,中町　公祐,8,513,2
2015,1,横浜FM,矢島　卓郎,3,35,0
2015,1,横浜FM,中村　俊輔,3,48,0
2015,1,横浜FM,齋藤　学,17,1530,1
2015,1,横浜FM,小林　祐三,16,1407,1
2015,1,横浜FM,熊谷　アンドリュー,0,0,0
2015,1,横浜FM,比嘉　祐介,1,63,0
2015,1,横浜FM,伊藤　翔,13,519,3
2015,1,横浜FM,端戸　仁,1,6,0
2015,1,横浜FM,ラフィーニャ,5,185,0
2015,1,横浜FM,佐藤　優平,1,12,0
2015,1,横浜FM,飯倉　大樹,8,720,0
2015,1,横浜FM,中澤　佑二,17,1530,0
2015,1,横浜FM,下平　匠,17,1530,1
2015,1,横浜FM,奈良輪　雄太,1,45,0
2015,1,横浜FM,藤本　淳吾,11,874,3
2015,1,横浜FM,中島　賢星,0,0,0
2015,1,横浜FM,富澤　清太郎,11,422,1
2015,1,横浜FM,喜田　拓也,14,1060,0
2015,1,横浜FM,天野　純,2,15,0
2015,1,横浜FM,鈴木　椋大,0,0,0
2015,1,横浜FM,アデミウソン,16,1351,4
2015,1,横浜FM,和田　昌士,0,0,0
2015,1,湘南,秋元　陽太,17,1485,0
2015,1,湘南,菊地　俊介,13,1109,0
2015,1,湘南,遠藤　航,15,1350,3
2015,1,湘南,アンドレ　バイア,16,1440,0
2015,1,湘南,古林　将太,11,398,1
2015,1,湘南,永木　亮太,16,1428,1
2015,1,湘南,大竹　洋平,13,767,0
2015,1,湘南,山田　直輝,8,366,0
2015,1,湘南,ブルーノ　セザル,7,292,0
2015,1,湘南,菊池　大介,17,1481,1
2015,1,湘南,藤田　祥史,2,22,1
2015,1,湘南,藤田　征也,13,903,1
2015,1,湘南,キム　ジョンピル,9,203,0
2015,1,湘南,石川　俊輝,7,390,0
2015,1,湘南,三竿　雄斗,16,1438,1
2015,1,湘南,アリソン,8,374,1
2015,1,湘南,大槻　周平,16,1267,2
2015,1,湘南,坪井　慶介,3,122,0
2015,1,湘南,梶川　裕嗣,0,0,0
2015,1,湘南,岡田　翔平,3,132,0
2015,1,湘南,高山　薫,16,1387,5
2015,1,湘南,岡﨑　亮平,0,0,0
2015,1,湘南,イ　ホスン,1,45,0
2015,1,湘南,可児　壮隆,6,218,0
2015,1,湘南,島村　毅,5,212,2
2015,1,湘南,齊藤　未月,0,0,0
2015,1,湘南,高野　遼,0,0,0
2015,1,湘南,武田　英二郎,0,0,0
2015,1,甲府,荻　晃太,11,990,0
2015,1,甲府,畑尾　大翔,9,594,0
2015,1,甲府,山本　英臣,17,1530,0
2015,1,甲府,ブルーノ　ジバウ,1,66,0
2015,1,甲府,マルキーニョス　パラナ,10,775,0
2015,1,甲府,石原　克哉,10,749,0
2015,1,甲府,新井　涼平,11,834,0
2015,1,甲府,阿部　拓馬,16,1392,3
2015,1,甲府,ウィリアム　エンリケ,1,24,0
2015,1,甲府,バレー,5,198,2
2015,1,甲府,アドリアーノ,12,793,1
2015,1,甲府,野田　紘史,9,810,0
2015,1,甲府,堀米　勇輝,6,203,0
2015,1,甲府,伊東　純也,16,633,3
2015,1,甲府,松橋　優,8,592,0
2015,1,甲府,津田　琢磨,11,984,0
2015,1,甲府,下田　北斗,6,494,1
2015,1,甲府,盛田　剛平,7,261,0
2015,1,甲府,河田　晃兵,6,540,0
2015,1,甲府,渡邉　将基,3,183,0
2015,1,甲府,稲垣　祥,16,1155,0
2015,1,甲府,松本　大輝,7,275,0
2015,1,甲府,若杉　好輝,0,0,0
2015,1,甲府,阿部　翔平,17,1530,1
2015,1,甲府,橋爪　勇樹,8,471,0
2015,1,甲府,保坂　一成,4,154,0
2015,1,甲府,岡西　宏祐,0,0,0
2015,1,甲府,西山　雄介,0,0,0
2015,1,甲府,土屋　征夫,7,599,0
2015,1,松本,村山　智彦,17,1530,0
2015,1,松本,大久保　裕樹,9,810,2
2015,1,松本,田中　隼磨,17,1530,0
2015,1,松本,飯田　真輝,17,1530,1
2015,1,松本,岩間　雄大,17,1515,0
2015,1,松本,岩沼　俊介,14,1092,0
2015,1,松本,岩上　祐三,17,1530,1
2015,1,松本,オビナ,17,1481,4
2015,1,松本,塩沢　勝吾,3,14,0
2015,1,松本,喜山　康平,16,1402,2
2015,1,松本,後藤　圭太,9,765,0
2015,1,松本,池元　友樹,7,333,1
2015,1,松本,坂井　達弥,3,52,0
2015,1,松本,鐡戸　裕史,4,85,0
2015,1,松本,飯尾　竜太朗,4,293,0
2015,1,松本,棗　佑喜,0,0,0
2015,1,松本,ドリバ,2,18,0
2015,1,松本,石原　崇兆,10,221,0
2015,1,松本,鈴木　智幸,0,0,0
2015,1,松本,前田　直輝,16,949,2
2015,1,松本,那須川　将大,1,45,0
2015,1,松本,白井　裕人,0,0,0
2015,1,松本,道上　隼人,0,0,0
2015,1,松本,柴田　隆太朗,0,0,0
2015,1,松本,酒井　隆介,16,1440,1
2015,1,松本,荒田　智之,0,0,0
2015,1,松本,椎名　伸志,0,0,0
2015,1,松本,志知　孝明,0,0,0
2015,1,松本,阿部　吉朗,11,195,3
2015,1,新潟,黒河　貴矢,0,0,0
2015,1,新潟,大野　和成,14,1206,0
2015,1,新潟,大井　健太郎,14,1260,0
2015,1,新潟,舞行龍ジェームズ,13,1041,0
2015,1,新潟,前野　貴徳,4,293,0
2015,1,新潟,小林　裕紀,15,1126,0
2015,1,新潟,コルテース,16,1440,0
2015,1,新潟,レオ　シルバ,10,875,3
2015,1,新潟,山崎　亮平,17,1094,3
2015,1,新潟,ラファエル　シルバ,12,1009,7
2015,1,新潟,指宿　洋史,15,632,1
2015,1,新潟,加藤　大,8,443,1
2015,1,新潟,田中　達也,9,334,1
2015,1,新潟,成岡　翔,15,712,1
2015,1,新潟,鈴木　武蔵,8,256,0
2015,1,新潟,守田　達弥,17,1530,0
2015,1,新潟,山本　康裕,16,1094,3
2015,1,新潟,川口　尚紀,14,1185,0
2015,1,新潟,小泉　慶,13,914,0
2015,1,新潟,酒井　高聖,0,0,0
2015,1,新潟,松原　健,0,0,0
2015,1,新潟,斎藤　宏太,0,0,0
2015,1,新潟,宮崎　幾笑,0,0,0
2015,1,新潟,長谷川　巧,0,0,0
2015,1,新潟,平松　宗,7,386,0
2015,1,清水,櫛引　政敏,9,810,0
2015,1,清水,三浦　弦太,7,603,0
2015,1,清水,平岡　康裕,10,827,0
2015,1,清水,ヤコヴィッチ,12,1068,0
2015,1,清水,杉山　浩太,7,541,0
2015,1,清水,本田　拓也,8,598,1
2015,1,清水,石毛　秀樹,7,374,3
2015,1,清水,長沢　駿,14,835,1
2015,1,清水,大前　元紀,17,1320,7
2015,1,清水,村田　和哉,7,492,1
2015,1,清水,犬飼　智也,8,650,0
2015,1,清水,澤田　崇,2,17,0
2015,1,清水,村松　大輔,3,213,0
2015,1,清水,六平　光成,13,713,0
2015,1,清水,河井　陽介,8,494,0
2015,1,清水,ピーター　ウタカ,15,1225,5
2015,1,清水,ミッチェル　デューク,16,1012,1
2015,1,清水,竹内　涼,8,583,0
2015,1,清水,杉山　力裕,8,720,0
2015,1,清水,枝村　匠馬,11,812,2
2015,1,清水,高木　善朗,4,48,0
2015,1,清水,高木　純平,0,0,0
2015,1,清水,鎌田　翔雅,0,0,0
2015,1,清水,内田　健太,1,15,0
2015,1,清水,八反田　康平,10,884,0
2015,1,清水,金子　翔太,4,139,0
2015,1,清水,碓井　健平,0,0,0
2015,1,清水,松原　后,5,361,0
2015,1,清水,水谷　拓磨,4,253,0
2015,1,清水,宮本　航汰,0,0,0
2015,1,清水,北川　航也,2,35,0
2015,1,清水,福村　貴幸,10,808,0
2015,1,清水,白崎　凌兵,6,367,1
2015,1,名古屋,楢﨑　正剛,17,1530,0
2015,1,名古屋,竹内　彬,16,1350,0
2015,1,名古屋,牟田　雄祐,14,1173,0
2015,1,名古屋,田中　マルクス闘莉王,14,1184,2
2015,1,名古屋,大武　峻,2,180,0
2015,1,名古屋,本多　勇喜,12,1024,0
2015,1,名古屋,田口　泰士,3,270,0
2015,1,名古屋,ダニルソン,10,849,0
2015,1,名古屋,小川　佳純,15,1056,0
2015,1,名古屋,永井　謙佑,17,1516,5
2015,1,名古屋,磯村　亮太,11,451,0
2015,1,名古屋,田鍋　陵太,3,160,0
2015,1,名古屋,松田　力,11,418,1
2015,1,名古屋,ノヴァコヴィッチ,15,843,2
2015,1,名古屋,矢野　貴章,12,1024,2
2015,1,名古屋,矢田　旭,17,1525,0
2015,1,名古屋,西村　弘司,0,0,0
2015,1,名古屋,小屋松　知哉,14,840,1
2015,1,名古屋,ハーフナー　ニッキ,0,0,0
2015,1,名古屋,望月　嶺臣,0,0,0
2015,1,名古屋,森　勇人,0,0,0
2015,1,名古屋,杉森　考起,0,0,0
2015,1,名古屋,佐藤　和樹,1,9,0
2015,1,名古屋,野村　政孝,0,0,0
2015,1,名古屋,川又　堅碁,16,1143,3
2015,1,名古屋,グスタボ,4,50,0
2015,1,名古屋,田中　輝希,9,183,1
2015,1,名古屋,高木　義成,0,0,0
2015,1,Ｇ大阪,東口　順昭,17,1530,0
2015,1,Ｇ大阪,西野　貴治,0,0,0
2015,1,Ｇ大阪,藤春　廣輝,17,1530,0
2015,1,Ｇ大阪,丹羽　大輝,17,1530,0
2015,1,Ｇ大阪,金　正也,6,452,0
2015,1,Ｇ大阪,遠藤　保仁,17,1528,2
2015,1,Ｇ大阪,岩下　敬輔,13,1170,0
2015,1,Ｇ大阪,リンス,12,294,1
2015,1,Ｇ大阪,二川　孝広,1,13,0
2015,1,Ｇ大阪,倉田　秋,15,1019,0
2015,1,Ｇ大阪,阿部　浩之,16,1000,1
2015,1,Ｇ大阪,米倉　恒貴,15,1141,0
2015,1,Ｇ大阪,今野　泰幸,14,1153,3
2015,1,Ｇ大阪,明神　智和,5,269,0
2015,1,Ｇ大阪,藤ヶ谷　陽介,0,0,0
2015,1,Ｇ大阪,大森　晃太郎,16,964,0
2015,1,Ｇ大阪,井手口　陽介,1,62,0
2015,1,Ｇ大阪,オ　ジェソク,3,201,0
2015,1,Ｇ大阪,赤嶺　真吾,7,65,0
2015,1,Ｇ大阪,パトリック,17,1256,4
2015,1,Ｇ大阪,小椋　祥平,6,126,0
2015,1,Ｇ大阪,堂安　律,2,46,0
2015,1,Ｇ大阪,宇佐美　貴史,17,1475,13
2015,1,神戸,相馬　崇人,9,674,0
2015,1,神戸,北本　久仁衛,6,450,0
2015,1,神戸,岩波　拓也,13,1131,0
2015,1,神戸,高橋　峻希,15,1149,1
2015,1,神戸,ペドロ　ジュニオール,9,527,0
2015,1,神戸,高橋　祥平,13,1067,1
2015,1,神戸,石津　大介,13,555,2
2015,1,神戸,森岡　亮太,13,1072,0
2015,1,神戸,小川　慶治朗,17,1333,4
2015,1,神戸,増川　隆洋,10,716,0
2015,1,神戸,チョン　ウヨン,15,1344,0
2015,1,神戸,田中　英雄,9,333,1
2015,1,神戸,マルキーニョス,11,838,2
2015,1,神戸,渡邉　千真,14,1171,2
2015,1,神戸,増山　朝陽,2,9,0
2015,1,神戸,山本　海人,17,1530,0
2015,1,神戸,三原　雅俊,6,537,1
2015,1,神戸,奥井　諒,10,686,0
2015,1,神戸,フェフージン,8,477,0
2015,1,神戸,田代　容輔,4,67,0
2015,1,神戸,徳重　健太,0,0,0
2015,1,神戸,安田　理大,5,420,0
2015,1,神戸,前田　凌佑,3,98,0
2015,1,神戸,和田　倫季,0,0,0
2015,1,神戸,ブエノ,7,607,1
2015,1,神戸,藤谷　壮,2,25,0
2015,1,神戸,東　隼也,0,0,0
2015,1,神戸,藤谷　壮,1,14,0
2015,1,神戸,山川　哲史,0,0,0
2015,1,広島,林　卓人,17,1530,0
2015,1,広島,水本　裕貴,17,1530,0
2015,1,広島,千葉　和彦,17,1530,1
2015,1,広島,青山　敏弘,16,1440,1
2015,1,広島,森﨑　浩司,5,371,1
2015,1,広島,森﨑　和幸,16,1423,0
2015,1,広島,ドウグラス,17,1126,6
2015,1,広島,佐藤　寿人,17,1109,7
2015,1,広島,増田　卓也,0,0,0
2015,1,広島,ミキッチ,16,1313,0
2015,1,広島,工藤　浩平,1,6,0
2015,1,広島,柏　好文,17,1516,1
2015,1,広島,佐々木　翔,10,74,0
2015,1,広島,皆川　佑介,2,25,0
2015,1,広島,野津田　岳人,8,232,3
2015,1,広島,茶島　雄介,1,82,0
2015,1,広島,清水　航平,6,196,0
2015,1,広島,丸谷　拓也,3,187,0
2015,1,広島,浅野　拓磨,15,555,3
2015,1,広島,柴﨑　晃誠,16,1090,3
2015,1,広島,塩谷　司,15,1315,2
2015,1,広島,宮原　和也,2,180,0
2015,1,広島,森島　司,0,0,0
2015,1,鳥栖,赤星　拓,6,540,0
2015,1,鳥栖,磯崎　敬太,2,41,0
2015,1,鳥栖,小林　久晃,1,8,0
2015,1,鳥栖,キム　ミンヒョク,11,818,0
2015,1,鳥栖,岡本　知剛,3,63,0
2015,1,鳥栖,水沼　宏太,16,1083,3
2015,1,鳥栖,白　星東,16,756,1
2015,1,鳥栖,金　民友,17,1444,1
2015,1,鳥栖,豊田　陽平,17,1530,12
2015,1,鳥栖,藤田　直之,17,1530,0
2015,1,鳥栖,丹羽　竜平,14,1260,0
2015,1,鳥栖,崔　誠根,11,547,0
2015,1,鳥栖,清武　功暉,0,0,0
2015,1,鳥栖,山﨑　凌吾,0,0,0
2015,1,鳥栖,菅沼　実,0,0,0
2015,1,鳥栖,藤嶋　栄介,0,0,0
2015,1,鳥栖,池田　圭,17,1076,1
2015,1,鳥栖,吉田　豊,14,1108,0
2015,1,鳥栖,鎌田　大地,6,157,1
2015,1,鳥栖,早坂　良太,8,83,0
2015,1,鳥栖,高橋　義希,15,1029,0
2015,1,鳥栖,谷口　博之,16,1259,2
2015,1,鳥栖,福田　晃斗,0,0,0
2015,1,鳥栖,中島　大貴,0,0,0
2015,1,鳥栖,林　彰洋,11,990,0
2015,1,鳥栖,菊地　直哉,16,1440,0
2015,1,仙台,六反　勇治,17,1530,0
2015,1,仙台,鎌田　次郎,14,1260,0
2015,1,仙台,渡部　博文,14,1215,0
2015,1,仙台,蜂須賀　孝治,9,461,0
2015,1,仙台,石川　直樹,13,1170,0
2015,1,仙台,キム　ミンテ,9,674,1
2015,1,仙台,奥埜　博亮,17,1264,2
2015,1,仙台,野沢　拓也,14,788,2
2015,1,仙台,ウイルソン,6,98,0
2015,1,仙台,梁　勇基,17,1530,1
2015,1,仙台,金園　英学,13,978,3
2015,1,仙台,金久保　順,15,998,1
2015,1,仙台,富田　晋伍,17,1530,0
2015,1,仙台,杉浦　恭平,0,0,0
2015,1,仙台,ハモン　ロペス,17,942,6
2015,1,仙台,関　憲太郎,0,0,0
2015,1,仙台,石川　慧,0,0,0
2015,1,仙台,二見　宏志,10,720,0
2015,1,仙台,菅井　直樹,15,1233,0
2015,1,仙台,藤村　慶太,2,21,0
2015,1,仙台,武井　択也,2,69,0
2015,1,仙台,山本　大貴,11,90,1
2015,1,仙台,上本　大海,2,136,0
2015,1,仙台,茂木　駿佑,0,0,0
2015,1,仙台,多々良　敦斗,1,90,0
2015,1,仙台,村上　和弘,1,2,0
2015,1,仙台,田中　勘太,0,0,0
2015,1,山形,山岸　範宏,17,1530,0
2015,1,山形,舩津　徹也,1,1,0
2015,1,山形,渡辺　広大,11,990,0
2015,1,山形,西河　翔吾,11,990,0
2015,1,山形,アルセウ,16,1440,2
2015,1,山形,山田　拓巳,4,354,0
2015,1,山形,松岡　亮輔,2,140,0
2015,1,山形,林　陵平,10,370,0
2015,1,山形,中島　裕希,17,372,0
2015,1,山形,ディエゴ,17,1530,5
2015,1,山形,石川　竜也,17,1530,0
2015,1,山形,宮阪　政樹,10,887,1
2015,1,山形,兼田　亜季重,0,0,0
2015,1,山形,當間　建文,6,421,0
2015,1,山形,萬代　宏樹,0,0,0
2015,1,山形,日髙　慶太,0,0,0
2015,1,山形,中村　隼,0,0,0
2015,1,山形,キム　ボムヨン,11,942,1
2015,1,山形,瀬川　和樹,0,0,0
2015,1,山形,ロメロ　フランク,17,1258,1
2015,1,山形,汰木　康也,1,13,0
2015,1,山形,宇佐美　宏和,14,1223,0
2015,1,山形,高木　利弥,11,767,0
2015,1,山形,川西　翔太,12,665,0
2015,1,山形,山﨑　雅人,2,56,0
2015,1,山形,高木　純平,9,406,0
2015,1,山形,小椋　祥平,9,696,0
2015,1,山形,高崎　寛之,9,249,0
2015,1,鹿島,佐藤　昭大,3,270,0
2015,1,鹿島,昌子　源,15,1350,2
2015,1,鹿島,山村　和也,8,330,0
2015,1,鹿島,青木　剛,8,631,0
2015,1,鹿島,カイオ,16,907,5
2015,1,鹿島,土居　聖真,12,669,3
2015,1,鹿島,本山　雅志,2,80,0
2015,1,鹿島,ダヴィ,10,401,0
2015,1,鹿島,中村　充孝,9,581,1
2015,1,鹿島,ファン　ソッコ,13,1083,0
2015,1,鹿島,高崎　寛之,0,0,0
2015,1,鹿島,山本　脩斗,17,1530,3
2015,1,鹿島,鈴木　隆雅,1,4,0
2015,1,鹿島,赤﨑　秀平,15,801,3
2015,1,鹿島,豊川　雄太,4,72,0
2015,1,鹿島,柴崎　岳,13,1106,3
2015,1,鹿島,曽ヶ端　準,14,1260,0
2015,1,鹿島,西　大伍,14,1259,0
2015,1,鹿島,植田　直通,2,151,0
2015,1,鹿島,伊東　幸敏,3,270,0
2015,1,鹿島,遠藤　康,17,1294,3
2015,1,鹿島,梅鉢　貴秀,0,0,0
2015,1,鹿島,杉本　太郎,0,0,0
2015,1,鹿島,金崎　夢生,14,1211,5
2015,1,鹿島,鈴木　優磨,7,108,2
2015,1,鹿島,小笠原　満男,17,1462,0
2015,1,浦和,西川　周作,17,1530,0
2015,1,浦和,加賀　健一,1,75,0
2015,1,浦和,宇賀神　友弥,17,1454,0
2015,1,浦和,那須　大亮,14,1224,0
2015,1,浦和,槙野　智章,16,1440,2
2015,1,浦和,梅崎　司,15,879,2
2015,1,浦和,柏木　陽介,17,1484,4
2015,1,浦和,鈴木　啓太,1,17,0
2015,1,浦和,平川　忠亮,4,109,0
2015,1,浦和,大谷　幸輝,0,0,0
2015,1,浦和,青木　拓矢,14,287,1
2015,1,浦和,永田　充,2,163,0
2015,1,浦和,小島　秀仁,0,0,0
2015,1,浦和,武藤　雄樹,16,1355,5
2015,1,浦和,李　忠成,10,254,1
2015,1,浦和,ズラタン,16,562,3
2015,1,浦和,阿部　勇樹,17,1530,1
2015,1,浦和,関根　貴大,16,1285,2
2015,1,浦和,興梠　慎三,15,1221,5
