year,league_id,team_name,player_name,apps,minutes,goals
2015,1,仙台,六反勇治,15,1350,0
2015,1,仙台,鎌田次郎,11,972,1
2015,1,仙台,渡部博文,16,1440,3
2015,1,仙台,蜂須賀孝治,12,542,0
2015,1,仙台,石川直樹,15,1350,1
2015,1,仙台,キムミンテ,7,599,3
2015,1,仙台,奥埜博亮,15,1047,5
2015,1,仙台,野沢拓也,15,1155,2
2015,1,仙台,ウイルソン,13,937,4
2015,1,仙台,梁勇基,16,1401,2
2015,1,仙台,金園英学,16,1066,4
2015,1,仙台,金久保順,5,72,0
2015,1,仙台,シュミットダニエル,0,0,0
2015,1,仙台,富田晋伍,17,1530,0
2015,1,仙台,杉浦恭平,3,24,0
2015,1,仙台,ハモンロペス,9,460,1
2015,1,仙台,関憲太郎,2,180,0
2015,1,仙台,二見宏志,3,254,0
2015,1,仙台,菅井直樹,13,887,0
2015,1,仙台,藤村慶太,3,12,0
2015,1,仙台,武井択也,2,71,0
2015,1,仙台,山本大貴,4,21,0
2015,1,仙台,上本大海,0,0,0
2015,1,仙台,西村拓真,0,0,0
2015,1,仙台,茂木駿佑,11,717,0
2015,1,仙台,多々良敦斗,10,702,1
2015,1,仙台,村上和弘,0,0,0
2015,1,仙台,小島雅也,0,0,0
2015,1,仙台,榎本滉大,0,0,0
2015,1,山形,山岸範宏,17,1530,0
2015,1,山形,舩津徹也,6,436,0
2015,1,山形,渡辺広大,1,90,0
2015,1,山形,西河翔吾,16,1440,2
2015,1,山形,アルセウ,16,1440,0
2015,1,山形,山田拓巳,3,262,0
2015,1,山形,松岡亮輔,14,1143,0
2015,1,山形,林陵平,13,776,2
2015,1,山形,中島裕希,14,225,2
2015,1,山形,伊東俊,4,122,0
2015,1,山形,ディエゴ,17,1530,5
2015,1,山形,石川竜也,17,1530,0
2015,1,山形,宮阪政樹,8,394,0
2015,1,山形,兼田亜季重,0,0,0
2015,1,山形,當間建文,16,1393,0
2015,1,山形,萬代宏樹,5,55,0
2015,1,山形,日髙慶太,0,0,0
2015,1,山形,キムボムヨン,16,1421,1
2015,1,山形,瀬川和樹,1,90,0
2015,1,山形,ロメロフランク,14,817,2
2015,1,山形,汰木康也,0,0,0
2015,1,山形,宇佐美宏和,1,61,0
2015,1,山形,高木利弥,9,643,0
2015,1,山形,川西翔太,11,553,0
2015,1,山形,山﨑雅人,11,621,0
2015,1,山形,高木純平,3,258,0
2015,1,山形,中村英之,0,0,0
2015,1,鹿島,佐藤昭大,7,630,0
2015,1,鹿島,昌子源,14,1260,1
2015,1,鹿島,山村和也,5,281,0
2015,1,鹿島,青木剛,13,663,0
2015,1,鹿島,カイオ,16,1192,5
2015,1,鹿島,土居聖真,16,1346,3
2015,1,鹿島,ジネイ,4,222,1
2015,1,鹿島,本山雅志,4,59,0
2015,1,鹿島,中村充孝,8,199,1
2015,1,鹿島,ファンソッコ,11,852,0
2015,1,鹿島,高崎寛之,13,633,0
2015,1,鹿島,山本脩斗,11,915,0
2015,1,鹿島,鈴木隆雅,1,22,0
2015,1,鹿島,赤﨑秀平,7,340,4
2015,1,鹿島,豊川雄太,2,39,0
2015,1,鹿島,柴崎岳,16,1440,2
2015,1,鹿島,曽ヶ端準,10,900,0
2015,1,鹿島,西大伍,16,1440,0
2015,1,鹿島,植田直通,10,688,1
2015,1,鹿島,伊東幸敏,5,284,0
2015,1,鹿島,遠藤康,15,1024,3
2015,1,鹿島,久保田和音,0,0,0
2015,1,鹿島,梅鉢貴秀,8,457,0
2015,1,鹿島,大橋尚志,0,0,0
2015,1,鹿島,杉本太郎,1,60,0
2015,1,鹿島,金崎夢生,13,946,4
2015,1,鹿島,小笠原満男,12,937,1
2015,1,浦和,西川周作,17,1530,0
2015,1,浦和,加賀健一,3,33,0
2015,1,浦和,宇賀神友弥,14,1200,1
2015,1,浦和,那須大亮,16,1440,2
2015,1,浦和,槙野智章,17,1530,1
2015,1,浦和,梅崎司,16,864,6
2015,1,浦和,柏木陽介,16,1350,1
2015,1,浦和,石原直樹,4,298,0
2015,1,浦和,鈴木啓太,3,81,0
2015,1,浦和,平川忠亮,4,203,0
2015,1,浦和,大谷幸輝,0,0,0
2015,1,浦和,青木拓矢,8,230,0
2015,1,浦和,永田充,3,117,0
2015,1,浦和,武藤雄樹,16,1233,8
2015,1,浦和,李忠成,14,538,1
2015,1,浦和,ズラタン,13,734,5
2015,1,浦和,阿部勇樹,17,1530,2
2015,1,浦和,関根貴大,16,1180,4
2015,1,浦和,興梠慎三,11,782,7
2015,1,浦和,高木俊幸,8,326,0
2015,1,浦和,橋本和,5,122,0
2015,1,浦和,岡本拓也,1,76,0
2015,1,浦和,森脇良太,16,1418,1
2015,1,浦和,大川圭為,0,0,0
2015,1,柏,藤田優人,5,410,0
2015,1,柏,近藤直也,1,6,0
2015,1,柏,鈴木大輔,17,1530,1
2015,1,柏,増嶋竜也,2,135,0
2015,1,柏,山中亮輔,6,180,0
2015,1,柏,大谷秀和,15,1329,2
2015,1,柏,茨田陽生,13,1070,0
2015,1,柏,工藤壮人,17,1341,5
2015,1,柏,大津祐樹,7,213,0
2015,1,柏,レアンドロ,14,1140,5
2015,1,柏,エドゥアルド,14,1215,2
2015,1,柏,狩野健太,2,16,0
2015,1,柏,武富孝介,13,847,1
2015,1,柏,稲田康志,0,0,0
2015,1,柏,秋野央樹,5,293,0
2015,1,柏,中川寛斗,2,160,0
2015,1,柏,中谷進之介,3,184,0
2015,1,柏,菅野孝憲,17,1530,0
2015,1,柏,輪湖直樹,15,1272,1
2015,1,柏,小林祐介,2,127,0
2015,1,柏,太田徹郎,14,567,1
2015,1,柏,キムチャンス,16,1188,0
2015,1,柏,栗澤僚一,10,596,0
2015,1,柏,中山雄太,1,22,0
2015,1,柏,クリスティアーノ,17,1429,4
2015,1,柏,大島康樹,1,20,0
2015,1,柏,滝本晴彦,0,0,0
2015,1,柏,熊川翔,0,0,0
2015,1,柏,浮田健誠,0,0,0
2015,1,柏,湯澤聖人,0,0,0
2015,1,FC東京,権田修一,17,1530,0
2015,1,FC東京,徳永悠平,16,1440,0
2015,1,FC東京,森重真人,16,1440,4
2015,1,FC東京,高橋秀人,15,858,0
2015,1,FC東京,丸山祐市,5,148,0
2015,1,FC東京,太田宏介,17,1484,2
2015,1,FC東京,米本拓司,14,1126,0
2015,1,FC東京,三田啓貴,12,553,1
2015,1,FC東京,梶山陽平,15,1301,0
2015,1,FC東京,榎本達也,0,0,0
2015,1,FC東京,武藤嘉紀,17,1486,10
2015,1,FC東京,ラサッド,2,68,0
2015,1,FC東京,河野広貴,11,686,0
2015,1,FC東京,石川直宏,6,300,1
2015,1,FC東京,前田遼一,13,679,3
2015,1,FC東京,羽生直剛,12,680,0
2015,1,FC東京,林容平,9,315,0
2015,1,FC東京,吉本一謙,10,900,0
2015,1,FC東京,カニーニ,7,630,0
2015,1,FC東京,圍謙太朗,0,0,0
2015,1,FC東京,奈良竜樹,0,0,0
2015,1,FC東京,野澤英之,1,69,0
2015,1,FC東京,室屋成,0,0,0
2015,1,FC東京,橋本拳人,3,93,1
2015,1,FC東京,東慶悟,14,873,1
2015,1,FC東京,中島翔哉,2,63,1
2015,1,FC東京,波多野豪,0,0,0
2015,1,FC東京,松田陸,2,108,0
2015,1,川崎Ｆ,松井謙弥,0,0,0
2015,1,川崎Ｆ,角田誠,14,1166,0
2015,1,川崎Ｆ,井川祐輔,11,761,0
2015,1,川崎Ｆ,谷口彰悟,17,1530,1
2015,1,川崎Ｆ,山本真希,5,89,0
2015,1,川崎Ｆ,橋本晃司,1,1,0
2015,1,川崎Ｆ,小宮山尊信,5,293,0
2015,1,川崎Ｆ,杉本健勇,11,494,5
2015,1,川崎Ｆ,レナト,16,1406,8
2015,1,川崎Ｆ,小林悠,8,507,2
2015,1,川崎Ｆ,大久保嘉人,16,1439,11
2015,1,川崎Ｆ,中村憲剛,16,1251,0
2015,1,川崎Ｆ,船山貴之,12,666,0
2015,1,川崎Ｆ,大島僚太,11,920,0
2015,1,川崎Ｆ,武岡優斗,15,925,0
2015,1,川崎Ｆ,エウシーニョ,17,1489,4
2015,1,川崎Ｆ,森谷賢太郎,12,933,1
2015,1,川崎Ｆ,車屋紳太郎,16,1355,0
2015,1,川崎Ｆ,西部洋平,9,810,0
2015,1,川崎Ｆ,中野嘉大,0,0,0
2015,1,川崎Ｆ,安藤駿介,0,0,0
2015,1,川崎Ｆ,三好康児,3,32,0
2015,1,川崎Ｆ,安柄俊,2,17,0
2015,1,川崎Ｆ,板倉滉,0,0,0
2015,1,川崎Ｆ,新井章太,8,720,0
2015,1,横浜FM,榎本哲也,9,810,0
2015,1,横浜FM,天野貴史,0,0,0
2015,1,横浜FM,栗原勇蔵,6,519,0
2015,1,横浜FM,ファビオ,16,1390,1
2015,1,横浜FM,三門雄大,15,1225,2
2015,1,横浜FM,兵藤慎剛,17,1021,1
2015,1,横浜FM,中町公祐,8,513,2
2015,1,横浜FM,矢島卓郎,3,35,0
2015,1,横浜FM,中村俊輔,3,48,0
2015,1,横浜FM,齋藤学,17,1530,1
2015,1,横浜FM,小林祐三,16,1407,1
2015,1,横浜FM,熊谷アンドリュー,0,0,0
2015,1,横浜FM,比嘉祐介,1,63,0
2015,1,横浜FM,伊藤翔,13,519,3
2015,1,横浜FM,端戸仁,1,6,0
2015,1,横浜FM,ラフィーニャ,5,185,0
2015,1,横浜FM,佐藤優平,1,12,0
2015,1,横浜FM,飯倉大樹,8,720,0
2015,1,横浜FM,中澤佑二,17,1530,0
2015,1,横浜FM,下平匠,17,1530,1
2015,1,横浜FM,奈良輪雄太,1,45,0
2015,1,横浜FM,藤本淳吾,11,874,3
2015,1,横浜FM,中島賢星,0,0,0
2015,1,横浜FM,富澤清太郎,11,422,1
2015,1,横浜FM,喜田拓也,14,1060,0
2015,1,横浜FM,天野純,2,15,0
2015,1,横浜FM,鈴木椋大,0,0,0
2015,1,横浜FM,アデミウソン,16,1351,4
2015,1,横浜FM,和田昌士,0,0,0
2015,1,湘南,秋元陽太,17,1485,0
2015,1,湘南,菊地俊介,13,1109,0
2015,1,湘南,遠藤航,15,1350,3
2015,1,湘南,アンドレバイア,16,1440,0
2015,1,湘南,古林将太,11,398,1
2015,1,湘南,永木亮太,16,1428,1
2015,1,湘南,大竹洋平,13,767,0
2015,1,湘南,山田直輝,8,366,0
2015,1,湘南,ブルーノセザル,7,292,0
2015,1,湘南,菊池大介,17,1481,1
2015,1,湘南,藤田祥史,2,22,1
2015,1,湘南,藤田征也,13,903,1
2015,1,湘南,キムジョンピル,9,203,0
2015,1,湘南,石川俊輝,7,390,0
2015,1,湘南,三竿雄斗,16,1438,1
2015,1,湘南,アリソン,8,374,1
2015,1,湘南,大槻周平,16,1267,2
2015,1,湘南,坪井慶介,3,122,0
2015,1,湘南,梶川裕嗣,0,0,0
2015,1,湘南,岡田翔平,3,132,0
2015,1,湘南,高山薫,16,1387,5
2015,1,湘南,岡﨑亮平,0,0,0
2015,1,湘南,イホスン,1,45,0
2015,1,湘南,可児壮隆,6,218,0
2015,1,湘南,島村毅,5,212,2
2015,1,湘南,齊藤未月,0,0,0
2015,1,湘南,高野遼,0,0,0
2015,1,湘南,武田英二郎,0,0,0
2015,1,甲府,荻晃太,11,990,0
2015,1,甲府,畑尾大翔,9,594,0
2015,1,甲府,山本英臣,17,1530,0
2015,1,甲府,ブルーノジバウ,1,66,0
2015,1,甲府,マルキーニョスパラナ,10,775,0
2015,1,甲府,石原克哉,10,749,0
2015,1,甲府,新井涼平,11,834,0
2015,1,甲府,阿部拓馬,16,1392,3
2015,1,甲府,ウィリアムエンリケ,1,24,0
2015,1,甲府,バレー,5,198,2
2015,1,甲府,アドリアーノ,12,793,1
2015,1,甲府,野田紘史,9,810,0
2015,1,甲府,堀米勇輝,6,203,0
2015,1,甲府,伊東純也,16,633,3
2015,1,甲府,松橋優,8,592,0
2015,1,甲府,津田琢磨,11,984,0
2015,1,甲府,下田北斗,6,494,1
2015,1,甲府,盛田剛平,7,261,0
2015,1,甲府,河田晃兵,6,540,0
2015,1,甲府,渡邉将基,3,183,0
2015,1,甲府,稲垣祥,16,1155,0
2015,1,甲府,松本大輝,7,275,0
2015,1,甲府,若杉好輝,0,0,0
2015,1,甲府,阿部翔平,17,1530,1
2015,1,甲府,橋爪勇樹,8,471,0
2015,1,甲府,保坂一成,4,154,0
2015,1,甲府,岡西宏祐,0,0,0
2015,1,甲府,西山雄介,0,0,0
2015,1,甲府,土屋征夫,7,599,0
2015,1,松本,村山智彦,17,1530,0
2015,1,松本,大久保裕樹,9,810,2
2015,1,松本,田中隼磨,17,1530,0
2015,1,松本,飯田真輝,17,1530,1
2015,1,松本,岩間雄大,17,1515,0
2015,1,松本,岩沼俊介,14,1092,0
2015,1,松本,岩上祐三,17,1530,1
2015,1,松本,オビナ,17,1481,4
2015,1,松本,塩沢勝吾,3,14,0
2015,1,松本,喜山康平,16,1402,2
2015,1,松本,後藤圭太,9,765,0
2015,1,松本,池元友樹,7,333,1
2015,1,松本,坂井達弥,3,52,0
2015,1,松本,鐡戸裕史,4,85,0
2015,1,松本,飯尾竜太朗,4,293,0
2015,1,松本,棗佑喜,0,0,0
2015,1,松本,ドリバ,2,18,0
2015,1,松本,石原崇兆,10,221,0
2015,1,松本,鈴木智幸,0,0,0
2015,1,松本,前田直輝,16,949,2
2015,1,松本,那須川将大,1,45,0
2015,1,松本,白井裕人,0,0,0
2015,1,松本,道上隼人,0,0,0
2015,1,松本,柴田隆太朗,0,0,0
2015,1,松本,酒井隆介,16,1440,1
2015,1,松本,荒田智之,0,0,0
2015,1,松本,椎名伸志,0,0,0
2015,1,松本,志知孝明,0,0,0
2015,1,松本,阿部吉朗,11,195,3
2015,1,新潟,黒河貴矢,0,0,0
2015,1,新潟,大野和成,14,1206,0
2015,1,新潟,大井健太郎,14,1260,0
2015,1,新潟,舞行龍ジェームズ,13,1041,0
2015,1,新潟,前野貴徳,4,293,0
2015,1,新潟,小林裕紀,15,1126,0
2015,1,新潟,コルテース,16,1440,0
2015,1,新潟,レオシルバ,10,875,3
2015,1,新潟,山崎亮平,17,1094,3
2015,1,新潟,ラファエルシルバ,12,1009,7
2015,1,新潟,指宿洋史,15,632,1
2015,1,新潟,加藤大,8,443,1
2015,1,新潟,田中達也,9,334,1
2015,1,新潟,成岡翔,15,712,1
2015,1,新潟,鈴木武蔵,8,256,0
2015,1,新潟,守田達弥,17,1530,0
2015,1,新潟,山本康裕,16,1094,3
2015,1,新潟,川口尚紀,14,1185,0
2015,1,新潟,小泉慶,13,914,0
2015,1,新潟,酒井高聖,0,0,0
2015,1,新潟,松原健,0,0,0
2015,1,新潟,斎藤宏太,0,0,0
2015,1,新潟,宮崎幾笑,0,0,0
2015,1,新潟,長谷川巧,0,0,0
2015,1,新潟,平松宗,7,386,0
2015,1,清水,櫛引政敏,9,810,0
2015,1,清水,三浦弦太,7,603,0
2015,1,清水,平岡康裕,10,827,0
2015,1,清水,ヤコヴィッチ,12,1068,0
2015,1,清水,杉山浩太,7,541,0
2015,1,清水,本田拓也,8,598,1
2015,1,清水,石毛秀樹,7,374,3
2015,1,清水,長沢駿,14,835,1
2015,1,清水,大前元紀,17,1320,7
2015,1,清水,村田和哉,7,492,1
2015,1,清水,犬飼智也,8,650,0
2015,1,清水,澤田崇,2,17,0
2015,1,清水,村松大輔,3,213,0
2015,1,清水,六平光成,13,713,0
2015,1,清水,河井陽介,8,494,0
2015,1,清水,ピーターウタカ,15,1225,5
2015,1,清水,ミッチェルデューク,16,1012,1
2015,1,清水,竹内涼,8,583,0
2015,1,清水,杉山力裕,8,720,0
2015,1,清水,枝村匠馬,11,812,2
2015,1,清水,高木善朗,4,48,0
2015,1,清水,高木純平,0,0,0
2015,1,清水,鎌田翔雅,0,0,0
2015,1,清水,内田健太,1,15,0
2015,1,清水,八反田康平,10,884,0
2015,1,清水,金子翔太,4,139,0
2015,1,清水,碓井健平,0,0,0
2015,1,清水,松原后,5,361,0
2015,1,清水,水谷拓磨,4,253,0
2015,1,清水,宮本航汰,0,0,0
2015,1,清水,北川航也,2,35,0
2015,1,清水,福村貴幸,10,808,0
2015,1,清水,白崎凌兵,6,367,1
2015,1,名古屋,楢﨑正剛,17,1530,0
2015,1,名古屋,竹内彬,16,1350,0
2015,1,名古屋,牟田雄祐,14,1173,0
2015,1,名古屋,田中マルクス闘莉王,14,1184,2
2015,1,名古屋,大武峻,2,180,0
2015,1,名古屋,本多勇喜,12,1024,0
2015,1,名古屋,田口泰士,3,270,0
2015,1,名古屋,ダニルソン,10,849,0
2015,1,名古屋,小川佳純,15,1056,0
2015,1,名古屋,永井謙佑,17,1516,5
2015,1,名古屋,磯村亮太,11,451,0
2015,1,名古屋,田鍋陵太,3,160,0
2015,1,名古屋,松田力,11,418,1
2015,1,名古屋,ノヴァコヴィッチ,15,843,2
2015,1,名古屋,矢野貴章,12,1024,2
2015,1,名古屋,矢田旭,17,1525,0
2015,1,名古屋,西村弘司,0,0,0
2015,1,名古屋,小屋松知哉,14,840,1
2015,1,名古屋,ハーフナーニッキ,0,0,0
2015,1,名古屋,望月嶺臣,0,0,0
2015,1,名古屋,森勇人,0,0,0
2015,1,名古屋,杉森考起,0,0,0
2015,1,名古屋,佐藤和樹,1,9,0
2015,1,名古屋,野村政孝,0,0,0
2015,1,名古屋,川又堅碁,16,1143,3
2015,1,名古屋,グスタボ,4,50,0
2015,1,名古屋,田中輝希,9,183,1
2015,1,名古屋,高木義成,0,0,0
2015,1,Ｇ大阪,東口順昭,17,1530,0
2015,1,Ｇ大阪,西野貴治,0,0,0
2015,1,Ｇ大阪,藤春廣輝,17,1530,0
2015,1,Ｇ大阪,丹羽大輝,17,1530,0
2015,1,Ｇ大阪,金正也,6,452,0
2015,1,Ｇ大阪,遠藤保仁,17,1528,2
2015,1,Ｇ大阪,岩下敬輔,13,1170,0
2015,1,Ｇ大阪,リンス,12,294,1
2015,1,Ｇ大阪,二川孝広,1,13,0
2015,1,Ｇ大阪,倉田秋,15,1019,0
2015,1,Ｇ大阪,阿部浩之,16,1000,1
2015,1,Ｇ大阪,米倉恒貴,15,1141,0
2015,1,Ｇ大阪,今野泰幸,14,1153,3
2015,1,Ｇ大阪,明神智和,5,269,0
2015,1,Ｇ大阪,藤ヶ谷陽介,0,0,0
2015,1,Ｇ大阪,大森晃太郎,16,964,0
2015,1,Ｇ大阪,井手口陽介,1,62,0
2015,1,Ｇ大阪,オジェソク,3,201,0
2015,1,Ｇ大阪,赤嶺真吾,7,65,0
2015,1,Ｇ大阪,パトリック,17,1256,4
2015,1,Ｇ大阪,小椋祥平,6,126,0
2015,1,Ｇ大阪,堂安律,2,46,0
2015,1,Ｇ大阪,宇佐美貴史,17,1475,13
2015,1,神戸,相馬崇人,9,674,0
2015,1,神戸,北本久仁衛,6,450,0
2015,1,神戸,岩波拓也,13,1131,0
2015,1,神戸,高橋峻希,15,1149,1
2015,1,神戸,ペドロジュニオール,9,527,0
2015,1,神戸,高橋祥平,13,1067,1
2015,1,神戸,石津大介,13,555,2
2015,1,神戸,森岡亮太,13,1072,0
2015,1,神戸,小川慶治朗,17,1333,4
2015,1,神戸,増川隆洋,10,716,0
2015,1,神戸,チョンウヨン,15,1344,0
2015,1,神戸,田中英雄,9,333,1
2015,1,神戸,マルキーニョス,11,838,2
2015,1,神戸,渡邉千真,14,1171,2
2015,1,神戸,増山朝陽,2,9,0
2015,1,神戸,山本海人,17,1530,0
2015,1,神戸,三原雅俊,6,537,1
2015,1,神戸,奥井諒,10,686,0
2015,1,神戸,フェフージン,8,477,0
2015,1,神戸,田代容輔,4,67,0
2015,1,神戸,徳重健太,0,0,0
2015,1,神戸,安田理大,5,420,0
2015,1,神戸,前田凌佑,3,98,0
2015,1,神戸,和田倫季,0,0,0
2015,1,神戸,ブエノ,7,607,1
2015,1,神戸,藤谷壮,2,25,0
2015,1,神戸,東隼也,0,0,0
2015,1,神戸,藤谷壮,1,14,0
2015,1,神戸,山川哲史,0,0,0
2015,1,広島,林卓人,17,1530,0
2015,1,広島,水本裕貴,17,1530,0
2015,1,広島,千葉和彦,17,1530,1
2015,1,広島,青山敏弘,16,1440,1
2015,1,広島,森﨑浩司,5,371,1
2015,1,広島,森﨑和幸,16,1423,0
2015,1,広島,ドウグラス,17,1126,6
2015,1,広島,佐藤寿人,17,1109,7
2015,1,広島,増田卓也,0,0,0
2015,1,広島,ミキッチ,16,1313,0
2015,1,広島,工藤浩平,1,6,0
2015,1,広島,柏好文,17,1516,1
2015,1,広島,佐々木翔,10,74,0
2015,1,広島,皆川佑介,2,25,0
2015,1,広島,野津田岳人,8,232,3
2015,1,広島,茶島雄介,1,82,0
2015,1,広島,清水航平,6,196,0
2015,1,広島,丸谷拓也,3,187,0
2015,1,広島,浅野拓磨,15,555,3
2015,1,広島,柴﨑晃誠,16,1090,3
2015,1,広島,塩谷司,15,1315,2
2015,1,広島,宮原和也,2,180,0
2015,1,広島,森島司,0,0,0
2015,1,鳥栖,赤星拓,6,540,0
2015,1,鳥栖,磯崎敬太,2,41,0
2015,1,鳥栖,小林久晃,1,8,0
2015,1,鳥栖,キムミンヒョク,11,818,0
2015,1,鳥栖,岡本知剛,3,63,0
2015,1,鳥栖,水沼宏太,16,1083,3
2015,1,鳥栖,白星東,16,756,1
2015,1,鳥栖,金民友,17,1444,1
2015,1,鳥栖,豊田陽平,17,1530,12
2015,1,鳥栖,藤田直之,17,1530,0
2015,1,鳥栖,丹羽竜平,14,1260,0
2015,1,鳥栖,崔誠根,11,547,0
2015,1,鳥栖,清武功暉,0,0,0
2015,1,鳥栖,山﨑凌吾,0,0,0
2015,1,鳥栖,菅沼実,0,0,0
2015,1,鳥栖,藤嶋栄介,0,0,0
2015,1,鳥栖,池田圭,17,1076,1
2015,1,鳥栖,吉田豊,14,1108,0
2015,1,鳥栖,鎌田大地,6,157,1
2015,1,鳥栖,早坂良太,8,83,0
2015,1,鳥栖,高橋義希,15,1029,0
2015,1,鳥栖,谷口博之,16,1259,2
2015,1,鳥栖,福田晃斗,0,0,0
2015,1,鳥栖,中島大貴,0,0,0
2015,1,鳥栖,林彰洋,11,990,0
2015,1,鳥栖,菊地直哉,16,1440,0
2015,1,仙台,六反勇治,17,1530,0
2015,1,仙台,鎌田次郎,14,1260,0
2015,1,仙台,渡部博文,14,1215,0
2015,1,仙台,蜂須賀孝治,9,461,0
2015,1,仙台,石川直樹,13,1170,0
2015,1,仙台,キムミンテ,9,674,1
2015,1,仙台,奥埜博亮,17,1264,2
2015,1,仙台,野沢拓也,14,788,2
2015,1,仙台,ウイルソン,6,98,0
2015,1,仙台,梁勇基,17,1530,1
2015,1,仙台,金園英学,13,978,3
2015,1,仙台,金久保順,15,998,1
2015,1,仙台,富田晋伍,17,1530,0
2015,1,仙台,杉浦恭平,0,0,0
2015,1,仙台,ハモンロペス,17,942,6
2015,1,仙台,関憲太郎,0,0,0
2015,1,仙台,石川慧,0,0,0
2015,1,仙台,二見宏志,10,720,0
2015,1,仙台,菅井直樹,15,1233,0
2015,1,仙台,藤村慶太,2,21,0
2015,1,仙台,武井択也,2,69,0
2015,1,仙台,山本大貴,11,90,1
2015,1,仙台,上本大海,2,136,0
2015,1,仙台,茂木駿佑,0,0,0
2015,1,仙台,多々良敦斗,1,90,0
2015,1,仙台,村上和弘,1,2,0
2015,1,仙台,田中勘太,0,0,0
2015,1,山形,山岸範宏,17,1530,0
2015,1,山形,舩津徹也,1,1,0
2015,1,山形,渡辺広大,11,990,0
2015,1,山形,西河翔吾,11,990,0
2015,1,山形,アルセウ,16,1440,2
2015,1,山形,山田拓巳,4,354,0
2015,1,山形,松岡亮輔,2,140,0
2015,1,山形,林陵平,10,370,0
2015,1,山形,中島裕希,17,372,0
2015,1,山形,ディエゴ,17,1530,5
2015,1,山形,石川竜也,17,1530,0
2015,1,山形,宮阪政樹,10,887,1
2015,1,山形,兼田亜季重,0,0,0
2015,1,山形,當間建文,6,421,0
2015,1,山形,萬代宏樹,0,0,0
2015,1,山形,日髙慶太,0,0,0
2015,1,山形,中村隼,0,0,0
2015,1,山形,キムボムヨン,11,942,1
2015,1,山形,瀬川和樹,0,0,0
2015,1,山形,ロメロフランク,17,1258,1
2015,1,山形,汰木康也,1,13,0
2015,1,山形,宇佐美宏和,14,1223,0
2015,1,山形,高木利弥,11,767,0
2015,1,山形,川西翔太,12,665,0
2015,1,山形,山﨑雅人,2,56,0
2015,1,山形,高木純平,9,406,0
2015,1,山形,小椋祥平,9,696,0
2015,1,山形,高崎寛之,9,249,0
2015,1,鹿島,佐藤昭大,3,270,0
2015,1,鹿島,昌子源,15,1350,2
2015,1,鹿島,山村和也,8,330,0
2015,1,鹿島,青木剛,8,631,0
2015,1,鹿島,カイオ,16,907,5
2015,1,鹿島,土居聖真,12,669,3
2015,1,鹿島,本山雅志,2,80,0
2015,1,鹿島,ダヴィ,10,401,0
2015,1,鹿島,中村充孝,9,581,1
2015,1,鹿島,ファンソッコ,13,1083,0
2015,1,鹿島,高崎寛之,0,0,0
2015,1,鹿島,山本脩斗,17,1530,3
2015,1,鹿島,鈴木隆雅,1,4,0
2015,1,鹿島,赤﨑秀平,15,801,3
2015,1,鹿島,豊川雄太,4,72,0
2015,1,鹿島,柴崎岳,13,1106,3
2015,1,鹿島,曽ヶ端準,14,1260,0
2015,1,鹿島,西大伍,14,1259,0
2015,1,鹿島,植田直通,2,151,0
2015,1,鹿島,伊東幸敏,3,270,0
2015,1,鹿島,遠藤康,17,1294,3
2015,1,鹿島,梅鉢貴秀,0,0,0
2015,1,鹿島,杉本太郎,0,0,0
2015,1,鹿島,金崎夢生,14,1211,5
2015,1,鹿島,鈴木優磨,7,108,2
2015,1,鹿島,小笠原満男,17,1462,0
2015,1,浦和,西川周作,17,1530,0
2015,1,浦和,加賀健一,1,75,0
2015,1,浦和,宇賀神友弥,17,1454,0
2015,1,浦和,那須大亮,14,1224,0
2015,1,浦和,槙野智章,16,1440,2
2015,1,浦和,梅崎司,15,879,2
2015,1,浦和,柏木陽介,17,1484,4
2015,1,浦和,鈴木啓太,1,17,0
2015,1,浦和,平川忠亮,4,109,0
2015,1,浦和,大谷幸輝,0,0,0
2015,1,浦和,青木拓矢,14,287,1
2015,1,浦和,永田充,2,163,0
2015,1,浦和,小島秀仁,0,0,0
2015,1,浦和,武藤雄樹,16,1355,5
2015,1,浦和,李忠成,10,254,1
2015,1,浦和,ズラタン,16,562,3
2015,1,浦和,阿部勇樹,17,1530,1
2015,1,浦和,関根貴大,16,1285,2
2015,1,浦和,興梠慎三,15,1221,5
2015,1,浦和,高木俊幸,13,555,2
2015,1,浦和,橋本和,1,14,0
2015,1,浦和,岡本拓也,2,131,0
2015,1,浦和,森脇良太,14,1192,1
2015,1,浦和,山田晃士,0,0,0
2015,1,柏,桐畑和繁,5,419,0
2015,1,柏,藤田優人,5,309,0
2015,1,柏,近藤直也,6,316,0
2015,1,柏,鈴木大輔,17,1457,2
2015,1,柏,山中亮輔,5,138,0
2015,1,柏,大谷秀和,16,1393,0
2015,1,柏,茨田陽生,15,761,0
2015,1,柏,工藤壮人,17,1530,5
2015,1,柏,大津祐樹,7,258,1
2015,1,柏,エデルソン,8,414,1
2015,1,柏,エドゥアルド,15,1333,0
2015,1,柏,狩野健太,1,45,0
2015,1,柏,武富孝介,15,1172,1
2015,1,柏,稲田康志,0,0,0
2015,1,柏,秋野央樹,11,748,0
2015,1,柏,中川寛斗,3,72,1
2015,1,柏,中谷進之介,0,0,0
2015,1,柏,菅野孝憲,13,1111,0
2015,1,柏,輪湖直樹,14,1199,1
2015,1,柏,今井智基,3,96,0
2015,1,柏,小林祐介,12,684,0
2015,1,柏,太田徹郎,8,200,1
